,location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
4530,Dodge City,Dodge City,US,pm10,19.0,2018-09-13 12:00:00+00:00,µg/m³,AirNow,37.7667,-100.0333,1.0
4531,OWENPRI,Owensboro,US,o3,0.034,2020-05-20 01:00:00+00:00,ppm,AirNow,37.7808,-87.0756,1.0
4532,OWENPRI,Owensboro,US,pm25,4.6,2020-05-20 01:00:00+00:00,µg/m³,AirNow,37.7808,-87.0756,1.0
4533,GBUAPCD EBAM @ Alpin,GBU,US,pm25,14.0,2018-07-02 19:00:00+00:00,µg/m³,AirNow,37.78431,-119.07379,1.0
4534,Laney College,San Francisco-Oakland-Fremont,US,bc,0.2,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.793625,-122.263374,1.0
4535,Laney College,San Francisco-Oakland-Fremont,US,co,0.29,2020-05-20 04:00:00+00:00,ppm,AirNow,37.793625,-122.263374,1.0
4536,Laney College,San Francisco-Oakland-Fremont,US,no2,0.004,2020-05-20 04:00:00+00:00,ppm,AirNow,37.793625,-122.263374,1.0
4537,Laney College,San Francisco-Oakland-Fremont,US,pm25,3.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.793625,-122.263374,1.0
4538,Manteca,SAN JOAQUIN,US,pm10,14.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.8027,-121.2208,1.0
4539,Manteca,SAN JOAQUIN,US,pm25,48.0,2017-12-25 06:00:00+00:00,µg/m³,AirNow,37.8027,-121.2208,1.0
4540,Oakland West,San Francisco-Oakland-Fremont,US,bc,0.1,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.8148,-122.2824,1.0
4541,Oakland West,San Francisco-Oakland-Fremont,US,co,0.19,2020-05-20 04:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0
4542,Oakland West,San Francisco-Oakland-Fremont,US,no2,0.005,2020-05-20 04:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0
4543,Oakland West,San Francisco-Oakland-Fremont,US,o3,0.032,2020-05-20 04:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0
4544,Oakland West,San Francisco-Oakland-Fremont,US,pm25,5.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.8148,-122.2824,1.0
4545,Oakland West,San Francisco-Oakland-Fremont,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0
4546,GBUAPCD EBAM @ Bento,GBU,US,pm25,6.0,2019-09-19 20:00:00+00:00,µg/m³,AirNow,37.817764,-118.4759,1.0
4547,GBUAPCD EBAM @ June,GBU,US,pm25,4.0,2019-08-07 14:00:00+00:00,µg/m³,AirNow,37.817806,-118.47598,1.0
4548,Berkeley Aquatic Par,ALAMEDA,US,bc,0.17,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.864765,-122.30274,1.0
4549,Berkeley Aquatic Par,ALAMEDA,US,co,0.37,2020-05-20 04:00:00+00:00,ppm,AirNow,37.864765,-122.30274,1.0
4550,Berkeley Aquatic Par,ALAMEDA,US,no2,0.006,2020-05-20 04:00:00+00:00,ppm,AirNow,37.864765,-122.30274,1.0
4551,Berkeley Aquatic Par,ALAMEDA,US,o3,0.03,2020-05-20 04:00:00+00:00,ppm,AirNow,37.864765,-122.30274,1.0
4552,Berkeley Aquatic Par,ALAMEDA,US,pm25,7.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.864765,-122.30274,1.0
4553,BASKETT,Evansville,US,o3,0.027,2018-10-13 18:00:00+00:00,ppm,AirNow,37.8714,-87.4633,1.0
4554,BASKETT,Evansville,US,pm25,23.5,2019-03-01 14:00:00+00:00,µg/m³,AirNow,37.8714,-87.4633,1.0
4555,NICHVILL,Lexington-Fayette,US,o3,0.023,2020-05-20 04:00:00+00:00,ppm,AirNow,37.8933,-84.5892,1.0
4556,Sedgwick,Wichita,US,o3,0.027,2020-05-20 04:00:00+00:00,ppm,AirNow,37.8975,-97.49207,1.0
4557,BONTERRE,STE GENEVIEVE,US,o3,0.021,2020-05-20 04:00:00+00:00,ppm,AirNow,37.90084,-90.42388,1.0
4558,GREENBRIER COUNTY,GREENBRIER,US,o3,0.042,2020-05-20 01:00:00+00:00,ppm,AirNow,37.9081,-80.6328,1.0
4559,Crockett,MORGAN,US,o3,0.027,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9214,-83.0662,1.0
4560,Concord,San Francisco-Oakland-Fremont,US,co,0.23,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9383,-122.025,1.0
4561,Concord,San Francisco-Oakland-Fremont,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9383,-122.025,1.0
4562,Concord,San Francisco-Oakland-Fremont,US,o3,0.032,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9383,-122.025,1.0
4563,Concord,San Francisco-Oakland-Fremont,US,pm25,9.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.9383,-122.025,1.0
4564,Concord,San Francisco-Oakland-Fremont,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9383,-122.025,1.0
4565,LEWISPOR,Owensboro,US,o3,0.02,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9389,-86.8969,1.0
4566,Ashgabat,N/A,TX,pm25,3.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.9415,58.3879,1.0
4567,Richmond - 7th St,San Francisco-Oakland-Fremont,US,so2,0.003,2020-05-19 22:00:00+00:00,ppm,AirNow,37.9478,-122.3636,1.0
4568,Stockton - Hazelton,Stockton,US,co,0.16,2020-05-20 04:00:00+00:00,ppm,AirNow,37.95075,-121.26897,1.0
4569,Stockton - Hazelton,Stockton,US,no2,0.003,2020-05-20 04:00:00+00:00,ppm,AirNow,37.95075,-121.26897,1.0
4570,Stockton - Hazelton,Stockton,US,o3,0.028,2020-05-20 04:00:00+00:00,ppm,AirNow,37.95075,-121.26897,1.0
4571,Stockton - Hazelton,Stockton,US,pm25,5.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.95075,-121.26897,1.0
4572,Dayville,Evansville,US,o3,0.019,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9536,-87.29,1.0
4573,GBUAPCD EBAM 1,GBU,US,pm25,3.0,2016-09-19 22:00:00+00:00,µg/m³,AirNow,37.95683,-119.12087,1.0
4574,GBUAPCD EBAM @ Lee V,GBU,US,pm25,5.0,2017-11-21 22:00:00+00:00,µg/m³,AirNow,37.956905,-119.12093,1.0
4575,San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,co,0.29,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0
4576,San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0
4577,San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,o3,0.032,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0
4578,San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,pm25,4.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.9604,-122.3571,1.0
4579,San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0
4580,Lee Vining,MONO,US,pm10,0.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.96207,-119.12028,1.0
4581,Lee Vining,MONO,US,pm25,0.1,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.96207,-119.12028,1.0
4582,San Rafael,San Francisco-Oakland-Fremont,US,co,0.11,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9722,-122.5189,1.0
4583,San Rafael,San Francisco-Oakland-Fremont,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9722,-122.5189,1.0
4584,San Rafael,San Francisco-Oakland-Fremont,US,o3,0.032,2020-05-20 04:00:00+00:00,ppm,AirNow,37.9722,-122.5189,1.0
4585,San Rafael,San Francisco-Oakland-Fremont,US,pm25,3.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,37.9722,-122.5189,1.0
4586,Evansville-Lloyd,Evansville,US,co,0.31,2020-05-20 04:00:00+00:00,ppm,AirNow,37.977222,-87.59639,1.0
4587,Sonora - Barretta St,Phoenix Lake-Cedar Ridge,US,o3,0.013,2020-05-20 04:00:00+00:00,ppm,AirNow,37.98178,-120.37855,1.0
4588,SHEPVILL,Louisville,US,o3,0.03,2020-05-20 01:00:00+00:00,ppm,AirNow,37.9856,-85.7131,1.0
4589,St. Philips,Evansville,US,o3,0.016,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0053,-87.7183,1.0
4590,Bethel Island,San Francisco-Oakland-Fremont,US,co,0.41,2020-05-20 04:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0
4591,Bethel Island,San Francisco-Oakland-Fremont,US,no2,0.001,2020-05-20 04:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0
4592,Bethel Island,San Francisco-Oakland-Fremont,US,o3,0.033,2020-05-20 04:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0
4593,Bethel Island,San Francisco-Oakland-Fremont,US,so2,0.001,2020-05-20 04:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0
4594,Evansville-Buena Vis,Evansville,US,bc,0.36,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.0133,-87.5772,1.0
4595,Evansville-Buena Vis,Evansville,US,no2,0.007,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0133,-87.5772,1.0
4596,Evansville-Buena Vis,Evansville,US,o3,0.013,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0133,-87.5772,1.0
4597,Evansville-Buena Vis,Evansville,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0133,-87.5772,1.0
4598,Pocomoke City,WORCESTER,US,pm10,25.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.013874,-75.54567,1.0
4599,Pocomoke City,WORCESTER,US,pm25,10.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.013874,-75.54567,1.0
4600,Boonville,Evansville,US,o3,0.025,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0519,-87.2783,1.0
4601,WATSON,Louisville,US,o3,0.021,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0608,-85.8961,1.0
4602,WATSON,Louisville,US,pm10,6.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.0608,-85.8961,1.0
4603,WATSON,Louisville,US,pm25,2.3,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.0608,-85.8961,1.0
4604,WATSON,Louisville,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0608,-85.8961,1.0
4605,NEWTWN,Lexington-Fayette,US,o3,0.025,2020-05-20 01:00:00+00:00,ppm,AirNow,38.065,-84.5,1.0
4606,NEWTWN,Lexington-Fayette,US,pm25,1.7,2020-05-20 01:00:00+00:00,µg/m³,AirNow,38.065,-84.5,1.0
4607,Mono Shore,MONO,US,pm10,2.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.0697,-118.9477,1.0
4608,Albemarle HS,Charlottesville,US,o3,0.041,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0766,-78.504,1.0
4609,Albemarle HS,Charlottesville,US,pm25,5.2,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.0766,-78.504,1.0
4610,KNIGHT_P,Mount Vernon,US,o3,0.004,2020-05-20 04:00:00+00:00,ppm,AirNow,38.0889,-88.625,1.0
4611,KNIGHT_P,Mount Vernon,US,pm25,-2.5,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.0889,-88.625,1.0
4612,Vallejo,Vallejo-Fairfield,US,co,0.21,2020-05-20 04:00:00+00:00,ppm,AirNow,38.10251,-122.237976,1.0
4613,Vallejo,Vallejo-Fairfield,US,no2,0.001,2020-05-20 04:00:00+00:00,ppm,AirNow,38.10251,-122.237976,1.0
4614,Vallejo,Vallejo-Fairfield,US,o3,0.034,2020-05-20 04:00:00+00:00,ppm,AirNow,38.10251,-122.237976,1.0
4615,Vallejo,Vallejo-Fairfield,US,pm25,3.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.10251,-122.237976,1.0
4616,Vallejo,Vallejo-Fairfield,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.10251,-122.237976,1.0
4617,Leopold,PERRY,US,o3,0.028,2020-05-20 04:00:00+00:00,ppm,AirNow,38.1131,-86.6036,1.0
4618,Inglefield,Evansville,US,o3,0.023,2020-05-20 04:00:00+00:00,ppm,AirNow,38.1139,-87.5369,1.0
4619,BATES,Louisville,US,o3,0.011,2017-11-01 11:00:00+00:00,ppm,AirNow,38.1372,-85.5783,1.0
4620,BATES,Louisville,US,pm25,12.9,2018-01-09 11:00:00+00:00,µg/m³,AirNow,38.1372,-85.5783,1.0
4621,HOUSTON,RANDOLPH,US,o3,0.019,2020-05-20 04:00:00+00:00,ppm,AirNow,38.1761,-89.7883,1.0
4622,HOUSTON,RANDOLPH,US,pm25,4.6,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.1761,-89.7883,1.0
4623,Princess Anne,SOMERSET,US,pm10,19.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.17654,-75.70149,1.0
4624,Princess Anne,SOMERSET,US,pm25,8.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.17654,-75.70149,1.0
4625,Carrithers Middle Sc,JEFFERSON,US,o3,0.022,2020-05-20 04:00:00+00:00,ppm,AirNow,38.1825,-85.5744,1.0
4626,Carrithers Middle Sc,JEFFERSON,US,pm10,11.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.1825,-85.5744,1.0
4627,Carrithers Middle Sc,JEFFERSON,US,pm25,3.1,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.1825,-85.5744,1.0
4628,Rio Vista,Vallejo-Fairfield,US,pm25,5.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.18839,-121.70564,1.0
4629,Lynnville,Evansville,US,o3,0.014,2017-11-01 04:00:00+00:00,ppm,AirNow,38.1944,-87.3414,1.0
4630,CORBIN,Richmond,US,o3,0.039,2020-05-20 04:00:00+00:00,ppm,AirNow,38.20087,-77.37742,1.0
4631,San Andreas,CALAVERAS,US,o3,0.024,2020-05-20 04:00:00+00:00,ppm,AirNow,38.20185,-120.680275,1.0
4632,San Andreas,CALAVERAS,US,pm10,10.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.20185,-120.680275,1.0
4633,San Andreas,CALAVERAS,US,pm25,5.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.20185,-120.680275,1.0
4634,MMCA81032,CA8 - ARB,US,pm25,0.0,2019-12-04 15:00:00+00:00,µg/m³,AirNow,38.21148,-122.13297,1.0
4635,Fairfield,Vallejo-Fairfield,US,o3,0.032,2020-05-20 04:00:00+00:00,ppm,AirNow,38.227066,-122.07562,1.0
4636,Cannons Lane,Louisville,US,co,0.09,2020-05-20 04:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0
4637,Cannons Lane,Louisville,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0
4638,Cannons Lane,Louisville,US,o3,0.023,2020-05-20 04:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0
4639,Cannons Lane,Louisville,US,pm10,10.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.2286,-85.6544,1.0
4640,Cannons Lane,Louisville,US,pm25,2.9,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.2286,-85.6544,1.0
4641,Cannons Lane,Louisville,US,so2,0.001,2020-05-20 04:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0
4642,Firearms Training,Louisville,US,pm10,9.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.23158,-85.82675,1.0
4643,Firearms Training,Louisville,US,pm25,2.4,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.23158,-85.82675,1.0
4644,Firearms Training,Louisville,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.23158,-85.82675,1.0
4645,Southwick Community,Louisville,US,pm10,11.0,2018-02-05 23:00:00+00:00,µg/m³,AirNow,38.2317,-85.8156,1.0
4646,Southwick Community,Louisville,US,pm25,3.0,2018-01-11 06:00:00+00:00,µg/m³,AirNow,38.2317,-85.8156,1.0
4647,GRAYSON,CARTER,US,o3,0.027,2020-05-20 04:00:00+00:00,ppm,AirNow,38.2383,-82.9883,1.0
4648,GBUAPCD EBAM @ Bridg,GBU,US,pm25,4.0,2018-10-05 15:00:00+00:00,µg/m³,AirNow,38.257656,-119.21848,1.0
4649,"Herculaneum, Mott St",St. Louis,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.263393,-90.37967,1.0
4650,Napa - Napa Valley C,Napa,US,co,0.16,2020-05-20 04:00:00+00:00,ppm,AirNow,38.27885,-122.275024,1.0
4651,Napa - Napa Valley C,Napa,US,no2,0.001,2020-05-20 04:00:00+00:00,ppm,AirNow,38.27885,-122.275024,1.0
4652,Napa - Napa Valley C,Napa,US,o3,0.032,2020-05-20 04:00:00+00:00,ppm,AirNow,38.27885,-122.275024,1.0
4653,Napa - Napa Valley C,Napa,US,pm25,2.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.27885,-122.275024,1.0
4654,Sonoma Technology Mo,SONOMA,US,pm25,44.0,2017-10-12 16:00:00+00:00,µg/m³,AirNow,38.27939,-122.66967,1.0
4655,Jeffersonville - Bat,CLARK,US,bc,0.09,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.288193,-85.74134,1.0
4656,Jeffersonville - Bat,CLARK,US,pm25,2.2,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.288193,-85.74134,1.0
4657,Elk Grove,Sacramento--Arden-Arcade--Roseville,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,38.30259,-121.42084,1.0
4658,Elk Grove,Sacramento--Arden-Arcade--Roseville,US,o3,0.028,2020-05-20 04:00:00+00:00,ppm,AirNow,38.30259,-121.42084,1.0
4659,Elk Grove,Sacramento--Arden-Arcade--Roseville,US,pm25,1.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.30259,-121.42084,1.0
4660,New Albany,Louisville,US,o3,0.018,2020-05-20 04:00:00+00:00,ppm,AirNow,38.3081,-85.8342,1.0
4661,New Albany,Louisville,US,pm25,4.6,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.3081,-85.8342,1.0
4662,New Albany,Louisville,US,so2,0.001,2020-05-20 04:00:00+00:00,ppm,AirNow,38.3081,-85.8342,1.0
4663,Napa - Jefferson St,Napa,US,co,0.29,2018-05-14 18:00:00+00:00,ppm,AirNow,38.3108,-122.295,1.0
4664,Napa - Jefferson St,Napa,US,no2,0.003,2018-05-14 18:00:00+00:00,ppm,AirNow,38.3108,-122.295,1.0
4665,Napa - Jefferson St,Napa,US,o3,0.024,2018-05-14 18:00:00+00:00,ppm,AirNow,38.3108,-122.295,1.0
4666,Napa - Jefferson St,Napa,US,pm25,7.0,2018-05-14 18:00:00+00:00,µg/m³,AirNow,38.3108,-122.295,1.0
4667,Vichy Elementary Sch,CA8 - ARB,US,pm25,4.0,2017-12-04 04:00:00+00:00,µg/m³,AirNow,38.335022,-122.25798,1.0
4668,Jackson - Clinton,AMADOR,US,o3,0.028,2020-05-20 03:00:00+00:00,ppm,AirNow,38.342606,-120.76443,1.0
4669,Paradox,MONTROSE,US,o3,0.0,2018-12-27 21:00:00+00:00,ppm,AirNow,38.342762,-108.94499,1.0
4670,CHARLESTON,KANAWHA,US,o3,0.038,2020-05-20 01:00:00+00:00,ppm,AirNow,38.346256,-81.62116,1.0
4671,CHARLESTON,KANAWHA,US,pm25,7.0,2020-05-16 14:00:00+00:00,µg/m³,AirNow,38.346256,-81.62116,1.0
4672,Vacaville,Vallejo-Fairfield,US,o3,0.033,2020-05-20 04:00:00+00:00,ppm,AirNow,38.3525,-121.9617,1.0
4673,Vacaville,Vallejo-Fairfield,US,pm25,0.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.3525,-121.9617,1.0
4674,Charlestown State Pa,Louisville,US,o3,0.022,2020-05-20 04:00:00+00:00,ppm,AirNow,38.393833,-85.66417,1.0
4675,BUCKNER,Louisville,US,o3,0.025,2020-05-20 04:00:00+00:00,ppm,AirNow,38.3986,-85.4433,1.0
4676,Sebastopol,Santa Rosa-Petaluma,US,co,0.29,2020-05-20 04:00:00+00:00,ppm,AirNow,38.403767,-122.81829,1.0
4677,Sebastopol,Santa Rosa-Petaluma,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,38.403767,-122.81829,1.0
4678,Sebastopol,Santa Rosa-Petaluma,US,o3,0.024,2020-05-20 04:00:00+00:00,ppm,AirNow,38.403767,-122.81829,1.0
4679,Sebastopol,Santa Rosa-Petaluma,US,pm25,2.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.403767,-122.81829,1.0
4680,HUNTINGTON,CABELL,US,o3,0.027,2020-05-20 01:00:00+00:00,ppm,AirNow,38.41024,-82.432434,1.0
4681,Santa Rosa Fire Stat,CA8 - ARB,US,pm25,24.0,2017-12-04 04:00:00+00:00,µg/m³,AirNow,38.43832,-122.67102,1.0
4682,Blackwater NWR,Cambridge,US,o3,0.039,2020-05-20 04:00:00+00:00,ppm,AirNow,38.445,-76.1114,1.0
4683,ARNOLD WEST,St. Louis,US,o3,0.017,2020-05-20 04:00:00+00:00,ppm,AirNow,38.44858,-90.39844,1.0
4684,ARNOLD WEST,St. Louis,US,pm10,0.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.44858,-90.39844,1.0
4685,ARNOLD WEST,St. Louis,US,pm25,5.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.44858,-90.39844,1.0
4686,Canyonlands NP,SAN JUAN,US,o3,0.06,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4583,-109.8211,1.0
4687,FIVCO,Huntington-Ashland,US,o3,0.028,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4592,-82.6339,1.0
4688,FIVCO,Huntington-Ashland,US,pm25,4.3,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.4592,-82.6339,1.0
4689,Hidden Valley School,CA8 - ARB,US,pm25,-1.0,2017-12-04 04:00:00+00:00,µg/m³,AirNow,38.473576,-122.700745,1.0
4690,SUMERDUCK,Washington-Arlington-Alexandria,US,o3,0.039,2020-05-20 04:00:00+00:00,ppm,AirNow,38.475,-77.7678,1.0
4691,Rockingham,Harrisonburg,US,no2,0.005,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4772,-78.8167,1.0
4692,Rockingham,Harrisonburg,US,o3,0.026,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4772,-78.8167,1.0
4693,Rockingham,Harrisonburg,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4772,-78.8167,1.0
4694,Rincon Valley School,CA8 - ARB,US,pm25,3.0,2017-12-04 04:00:00+00:00,µg/m³,AirNow,38.481857,-122.67072,1.0
4695,WIDEWATER,Washington-Arlington-Alexandria,US,o3,0.04,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4831,-77.3703,1.0
4696,Pacific,St. Louis,US,o3,0.02,2020-05-20 04:00:00+00:00,ppm,AirNow,38.4902,-90.7052,1.0
4697,Sloughhouse,Sacramento--Arden-Arcade--Roseville,US,o3,0.029,2020-05-20 04:00:00+00:00,ppm,AirNow,38.494476,-121.21113,1.0
4698,Sloughhouse,Sacramento--Arden-Arcade--Roseville,US,pm25,3.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.494476,-121.21113,1.0
4699,Southern Maryland,Washington-Arlington-Alexandria,US,o3,0.039,2020-05-20 04:00:00+00:00,ppm,AirNow,38.5042,-76.8119,1.0
4700,MMCA81046,CA8 - ARB,US,pm25,2.0,2019-12-04 17:00:00+00:00,µg/m³,AirNow,38.507553,-122.47908,1.0
4701,Ironton - ODOT,Portsmouth,US,o3,0.029,2020-05-20 04:00:00+00:00,ppm,AirNow,38.508114,-82.6593,1.0
4702,Ironton - ODOT,Portsmouth,US,pm25,3.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.508114,-82.6593,1.0
4703,Ironton - ODOT,Portsmouth,US,so2,0.0,2020-05-20 04:00:00+00:00,ppm,AirNow,38.508114,-82.6593,1.0
4704,MMCA81042,CA8 - ARB,US,pm25,8.0,2019-12-04 18:00:00+00:00,µg/m³,AirNow,38.510715,-122.80597,1.0
4705,Shenandoah NP,MADISON,US,o3,0.041,2020-05-20 04:00:00+00:00,ppm,AirNow,38.5231,-78.4347,1.0
4706,Shenandoah NP,MADISON,US,pm25,2.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.5231,-78.4347,1.0
4707,Winters,CA8 - ARB,US,pm25,5.0,2016-08-08 16:00:00+00:00,µg/m³,AirNow,38.525566,-121.96794,1.0
4708,Davis - UCD Campus,Sacramento--Arden-Arcade--Roseville,US,no2,0.002,2020-05-20 04:00:00+00:00,ppm,AirNow,38.53455,-121.7734,1.0
4709,Davis - UCD Campus,Sacramento--Arden-Arcade--Roseville,US,o3,0.028,2020-05-20 04:00:00+00:00,ppm,AirNow,38.53455,-121.7734,1.0
4710,Davis - UCD Campus,Sacramento--Arden-Arcade--Roseville,US,pm25,1.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.53455,-121.7734,1.0
4711,Calvert,Washington-Arlington-Alexandria,US,o3,0.038,2020-05-20 04:00:00+00:00,ppm,AirNow,38.53672,-76.617195,1.0
4712,BROADWAY (South),St. Louis,US,pm25,4.6,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.5425,-90.26361,1.0
4713,WORTH2002,Huntington-Ashland,US,o3,0.028,2020-05-20 04:00:00+00:00,ppm,AirNow,38.5483,-82.7317,1.0
4714,Dushanbe,N/A,TI,pm25,23.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.55767,68.77592,1.0
4715,MMCA81033,CA8 - ARB,US,pm25,5.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.560833,-121.50713,1.0
4716,MMCA81024,CA8 - ARB,US,pm25,7.8,2020-02-20 21:00:00+00:00,µg/m³,AirNow,38.56125,-121.509,1.0
4717,MMCA81030,CA8 - ARB,US,pm25,1.7,2020-03-09 17:00:00+00:00,µg/m³,AirNow,38.561283,-121.508896,1.0
4718,Downtown Sacramento,Sacramento--Arden-Arcade--Roseville,US,no2,0.01,2020-04-27 15:00:00+00:00,ppm,AirNow,38.56844,-121.49311,1.0
4719,Downtown Sacramento,Sacramento--Arden-Arcade--Roseville,US,o3,0.03,2020-05-20 04:00:00+00:00,ppm,AirNow,38.56844,-121.49311,1.0
4720,Downtown Sacramento,Sacramento--Arden-Arcade--Roseville,US,pm10,8.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.56844,-121.49311,1.0
4721,Downtown Sacramento,Sacramento--Arden-Arcade--Roseville,US,pm25,1.0,2020-05-20 04:00:00+00:00,µg/m³,AirNow,38.56844,-121.49311,1.0
4722,ARB OER,CA8 - ARB,US,pm25,-4.0,2016-08-08 16:00:00+00:00,µg/m³,AirNow,38.568504,-121.493256,1.0
4723,Horn Point,DORCHESTER,US,co,0.15,2018-01-02 13:00:00+00:00,ppm,AirNow,38.5876,-76.1408,1.0
4724,Horn Point,DORCHESTER,US,o3,0.039,2020-05-20 04:00:00+00:00,ppm,AirNow,38.5876,-76.1408,1.0
